neighbourhood,room_type,calculated_host_listings_count,availability_365,distance_to_center,price
15.0,1.0,1.0,16.0,9.37598122144475,88
49.0,1.0,1.0,313.0,6.158702686172,75
79.0,0.0,1.0,74.0,13.421045439766848,44
142.0,0.0,1.0,364.0,10.63636187202691,125
103.0,0.0,3.0,342.0,8.724974783463768,70
18.0,0.0,1.0,0.0,12.996581625416676,34
6.0,1.0,4.0,308.0,9.332687078619038,80
54.0,1.0,1.0,0.0,13.053126850426061,57
7.0,1.0,1.0,133.0,1.2288808135847125,305
13.0,1.0,1.0,0.0,7.84122985383774,150
32.0,1.0,1.0,0.0,7.124984395342577,200
14.0,1.0,3.0,140.0,1.4677075839717788,299
10.0,0.0,1.0,0.0,10.460452121971223,65
7.0,1.0,1.0,0.0,0.597889421102544,200
37.0,0.0,1.0,0.0,15.2023917336572,75
21.0,0.0,2.0,0.0,8.170185087078453,50
22.0,0.0,1.0,67.0,11.963260459610815,40
37.0,0.0,4.0,317.0,12.87329499205199,73
43.0,1.0,1.0,16.0,6.2540187372773435,200
85.0,0.0,1.0,365.0,19.069206935231445,48
28.0,1.0,1.0,346.0,3.3524683838558493,225
12.0,0.0,1.0,13.0,5.076741029265137,80
30.0,0.0,2.0,0.0,10.745202336574582,60
28.0,1.0,2.0,351.0,3.422707230562045,121
14.0,0.0,1.0,111.0,2.1547622742282284,135
21.0,1.0,1.0,21.0,8.633249528760897,73
13.0,0.0,1.0,0.0,7.292889516053526,70
54.0,1.0,1.0,264.0,13.642442722565733,49
6.0,0.0,2.0,0.0,7.925459648749121,60
40.0,1.0,2.0,0.0,6.205493014107478,245
43.0,1.0,1.0,283.0,5.684003783790874,375
54.0,0.0,3.0,357.0,12.116032195551337,38
53.0,1.0,1.0,362.0,4.431410997626283,229
1.0,1.0,1.0,257.0,1.6769760884491112,714
6.0,0.0,1.0,0.0,11.032339515446415,75
15.0,1.0,1.0,343.0,10.452104914531128,165
6.0,0.0,1.0,109.0,8.310749244313275,100
8.0,1.0,1.0,266.0,3.781767886898233,150
55.0,0.0,1.0,88.0,16.740707991947428,60
21.0,2.0,4.0,133.0,9.503799686901445,28
56.0,0.0,2.0,0.0,4.80962491342267,55
2.0,1.0,3.0,246.0,6.091337772140062,129
99.0,0.0,2.0,179.0,9.347617290152678,35
18.0,0.0,1.0,0.0,13.105969261310475,50
12.0,1.0,1.0,365.0,4.707989209309502,350
21.0,1.0,1.0,258.0,9.892451536510142,150
28.0,1.0,2.0,290.0,3.48892474488459,219
12.0,0.0,1.0,0.0,6.073266742693947,67
28.0,1.0,1.0,161.0,3.294985551042426,130
7.0,0.0,2.0,316.0,0.9103437359846618,150
18.0,0.0,1.0,0.0,12.193177185745412,200
24.0,1.0,3.0,19.0,11.636330975559735,80
13.0,0.0,2.0,305.0,7.991394469598525,130
59.0,0.0,4.0,63.0,15.410644949494142,79
5.0,1.0,1.0,0.0,1.4805674442110064,160
20.0,0.0,1.0,0.0,5.085677589198387,75
2.0,0.0,1.0,189.0,5.990017583064515,78
20.0,1.0,1.0,0.0,5.327060496945879,125
2.0,1.0,1.0,161.0,6.099757069409936,290
16.0,1.0,1.0,0.0,8.768569084992693,120
43.0,1.0,1.0,336.0,6.154978171186118,160
23.0,0.0,1.0,0.0,5.062374559576787,82
37.0,0.0,1.0,51.0,12.755133641074504,60
14.0,1.0,1.0,0.0,2.230663994431532,250
64.0,1.0,1.0,86.0,4.137846363743242,325
70.0,0.0,2.0,27.0,13.419845349873853,32
14.0,0.0,2.0,0.0,2.0675288967156273,210
110.0,0.0,1.0,286.0,18.807946309273216,40
4.0,1.0,1.0,0.0,5.339515658061722,200
20.0,1.0,1.0,178.0,4.671474346165025,139
20.0,1.0,1.0,188.0,4.09842356814495,229
10.0,0.0,1.0,269.0,9.995018728352399,89
21.0,0.0,1.0,0.0,8.181631086453415,60
2.0,1.0,4.0,78.0,7.530786255333833,170
15.0,0.0,1.0,0.0,9.469646233033338,41
30.0,1.0,1.0,0.0,10.316519196653918,95
79.0,0.0,1.0,0.0,10.481054963803329,50
20.0,1.0,1.0,17.0,3.408858912100062,160
43.0,1.0,1.0,325.0,6.023124747685278,196
2.0,0.0,4.0,348.0,8.615455948932851,70
121.0,1.0,2.0,117.0,10.07173707837874,60
121.0,0.0,1.0,66.0,10.361337049996711,50
19.0,1.0,1.0,0.0,3.89950849980169,83
6.0,2.0,1.0,361.0,7.513895096931782,36
7.0,1.0,1.0,342.0,0.6381405648367457,115
68.0,1.0,2.0,0.0,2.3345443313922813,120
81.0,0.0,1.0,1.0,9.655145710105288,40
8.0,0.0,1.0,12.0,5.154011789939134,68
4.0,0.0,1.0,22.0,5.84631891350857,80
6.0,1.0,3.0,0.0,8.458310492270325,150
77.0,1.0,1.0,0.0,5.096978463238281,180
8.0,0.0,3.0,38.0,4.983406096288194,67
20.0,0.0,2.0,163.0,4.390149264406215,100
24.0,0.0,3.0,43.0,11.455422550157342,69
9.0,0.0,1.0,365.0,4.7193896746104915,65
54.0,0.0,1.0,27.0,11.658148210328903,30
8.0,1.0,3.0,125.0,2.815749729094226,125
21.0,1.0,1.0,46.0,7.618479467437153,200
19.0,1.0,1.0,188.0,3.217860069306275,180
18.0,1.0,1.0,21.0,12.807911289990763,67
85.0,1.0,3.0,348.0,21.037040400242496,250
30.0,2.0,1.0,188.0,10.105255721347076,50
12.0,1.0,1.0,363.0,4.870214180169058,275
68.0,1.0,1.0,310.0,2.399831013626887,225
52.0,0.0,1.0,137.0,2.998429055173728,90
20.0,1.0,1.0,313.0,4.051539225419466,496
21.0,0.0,1.0,344.0,10.134096023323462,65
19.0,1.0,1.0,0.0,3.968453751021965,194
75.0,0.0,4.0,290.0,16.00650024904837,65
12.0,0.0,1.0,0.0,5.0062935615495086,80
37.0,1.0,3.0,119.0,13.051462265744657,65
14.0,0.0,2.0,0.0,1.890334730563095,77
2.0,1.0,1.0,9.0,7.448069973604089,100
68.0,1.0,1.0,64.0,2.4005904367358717,120
19.0,1.0,1.0,39.0,4.022615815811566,150
8.0,1.0,1.0,198.0,4.83637696966327,140
127.0,1.0,1.0,362.0,17.87504207042589,85
81.0,0.0,1.0,222.0,9.309593446662044,120
7.0,0.0,2.0,8.0,0.4761445531063491,49
14.0,1.0,1.0,0.0,1.995526228963038,175
59.0,0.0,2.0,220.0,15.566931625964873,80
71.0,1.0,4.0,0.0,0.5381614244737095,165
29.0,0.0,1.0,290.0,8.952877279375201,85
22.0,1.0,3.0,339.0,12.820110736725345,85
15.0,0.0,1.0,18.0,9.314323997606687,56
2.0,1.0,1.0,8.0,7.7953121299814265,140
68.0,1.0,2.0,19.0,2.5634350239511154,130
19.0,0.0,2.0,32.0,3.3500379614347966,130
52.0,0.0,1.0,0.0,3.444366786573329,115
5.0,1.0,2.0,365.0,1.227301450689408,400
20.0,1.0,1.0,81.0,4.094555213158448,171
28.0,1.0,1.0,36.0,1.7796963272133177,150
134.0,0.0,1.0,263.0,18.154095071610335,53
2.0,0.0,1.0,0.0,5.573116559967086,79
2.0,1.0,1.0,0.0,5.537599519049901,112
20.0,1.0,1.0,341.0,3.563408764966283,300
6.0,0.0,4.0,0.0,8.165013834504116,65
19.0,1.0,1.0,0.0,3.6192782887153676,199
28.0,1.0,2.0,365.0,1.9782697734709112,200
6.0,0.0,1.0,0.0,8.5966172827435,30
15.0,1.0,2.0,274.0,10.193400756930147,200
43.0,1.0,1.0,0.0,6.333137480217931,127
21.0,0.0,3.0,236.0,9.591856463502562,42
15.0,0.0,1.0,0.0,10.385130290422527,60
19.0,1.0,1.0,55.0,3.9062777101215,103
49.0,0.0,1.0,310.0,6.298127713913485,37
1.0,0.0,1.0,0.0,1.1333828671188566,150
12.0,0.0,1.0,333.0,5.416473787101997,27
16.0,1.0,1.0,338.0,9.58241862455888,300
208.0,1.0,1.0,0.0,26.2952140628318,55
7.0,0.0,1.0,165.0,0.834222860326211,110
21.0,1.0,1.0,0.0,7.930276893113836,110
60.0,0.0,1.0,0.0,5.322574967202723,99
6.0,1.0,1.0,0.0,10.490054104895204,60
83.0,0.0,1.0,75.0,9.20033423655686,40
56.0,1.0,1.0,0.0,6.0205586263353394,150
52.0,0.0,2.0,15.0,3.391404854550784,115
30.0,0.0,2.0,299.0,10.723876219525675,99
43.0,1.0,1.0,298.0,6.003525923516103,188
20.0,1.0,1.0,365.0,5.14830843911202,129
14.0,2.0,1.0,365.0,1.6231221713502777,337
4.0,0.0,1.0,0.0,4.657325837917415,73
23.0,0.0,3.0,364.0,4.384530361434975,95
2.0,0.0,2.0,90.0,8.43482886940877,43
2.0,1.0,1.0,14.0,7.910200748533926,130
9.0,0.0,1.0,0.0,4.707563687348161,80
62.0,1.0,1.0,131.0,23.97813397498873,200
7.0,1.0,1.0,161.0,0.7660105079627098,400
6.0,0.0,4.0,311.0,9.66621347532855,165
13.0,1.0,1.0,0.0,7.728437037542073,150
1.0,1.0,1.0,0.0,1.4320912320123123,145
23.0,0.0,3.0,0.0,4.078891377606394,85
12.0,2.0,1.0,0.0,5.504948718768682,42
12.0,0.0,3.0,310.0,5.7777286654535756,90
19.0,0.0,1.0,0.0,3.2737339005202446,110
6.0,0.0,2.0,267.0,10.049040075705825,150
2.0,0.0,1.0,158.0,6.815386643742134,75
4.0,1.0,1.0,4.0,7.025592560818747,50
19.0,1.0,1.0,38.0,3.5134334969956247,250
1.0,1.0,1.0,201.0,0.9862269107619233,335
7.0,1.0,1.0,281.0,0.9979373926171192,185
12.0,0.0,1.0,6.0,6.6393825515045215,65
4.0,1.0,1.0,242.0,5.766811315533814,169
13.0,0.0,1.0,340.0,6.835806340812769,48
21.0,0.0,1.0,84.0,9.41519376423487,100
6.0,1.0,1.0,220.0,9.179035860985111,58
2.0,0.0,3.0,342.0,8.414151816700917,86
10.0,1.0,1.0,282.0,10.063703620183382,200
28.0,1.0,1.0,342.0,1.7582742629613863,299
11.0,0.0,1.0,0.0,2.999311614893727,300
7.0,1.0,1.0,96.0,0.4136274751217625,250
5.0,1.0,1.0,0.0,1.105220196195413,200
2.0,0.0,1.0,365.0,5.51668133097318,200
72.0,0.0,1.0,46.0,9.282204186590262,55
16.0,1.0,1.0,23.0,9.713452459602626,168
24.0,1.0,1.0,12.0,11.143838973915495,175
25.0,1.0,1.0,357.0,4.185965227077627,299
29.0,1.0,1.0,0.0,9.60995864545044,95
7.0,0.0,1.0,0.0,0.9814275935060253,140
8.0,0.0,1.0,90.0,4.958178569612836,100
20.0,0.0,2.0,0.0,3.891186427784221,65
1.0,1.0,1.0,0.0,1.9143314877184503,303
31.0,1.0,1.0,137.0,6.623109899655643,110
45.0,0.0,1.0,24.0,6.52720457667081,50
28.0,1.0,1.0,0.0,3.5543186317757707,160
6.0,0.0,1.0,0.0,7.516446191100291,55
4.0,1.0,1.0,199.0,4.545162560657179,125
8.0,0.0,4.0,270.0,2.1247105884948905,179
37.0,1.0,1.0,257.0,15.115345193347807,259
2.0,0.0,1.0,0.0,6.495167246423917,69
5.0,1.0,1.0,365.0,1.926815596432402,200
21.0,0.0,1.0,2.0,9.518848684804514,60
29.0,1.0,1.0,0.0,8.864739627297514,150
2.0,0.0,1.0,361.0,6.367818179267598,70
8.0,1.0,1.0,0.0,1.9686330956139462,225
31.0,0.0,1.0,246.0,7.991191689513867,33
12.0,0.0,1.0,0.0,5.428131936630258,48
1.0,1.0,1.0,37.0,1.776424827730483,240
6.0,1.0,1.0,0.0,8.695089986549943,80
24.0,1.0,2.0,0.0,11.200223127564223,131
54.0,0.0,1.0,82.0,14.128630643936827,55
63.0,0.0,2.0,188.0,12.58054731850029,40
15.0,0.0,4.0,129.0,10.632736295552462,55
2.0,0.0,1.0,49.0,7.6467591163961295,75
12.0,1.0,1.0,0.0,6.0678387518799575,116
63.0,1.0,1.0,53.0,12.164938546222979,250
7.0,0.0,4.0,180.0,1.054313050546707,61
29.0,1.0,1.0,279.0,8.730175808497178,136
8.0,0.0,2.0,63.0,3.994575892865082,175
25.0,1.0,1.0,0.0,5.579669398054718,155
23.0,2.0,1.0,320.0,5.168956675641706,35
155.0,1.0,1.0,339.0,17.35442455583748,85
12.0,1.0,1.0,272.0,5.000834792334606,105
5.0,2.0,1.0,220.0,1.1446875366967804,800
2.0,0.0,1.0,0.0,5.899705097780224,110
8.0,1.0,1.0,0.0,2.3365854142072804,169
23.0,0.0,1.0,0.0,4.294467909484488,97
1.0,1.0,2.0,315.0,1.6721815398504827,250
20.0,1.0,1.0,312.0,5.0510997661999,128
186.0,0.0,1.0,358.0,22.90383469230533,80
21.0,0.0,3.0,87.0,7.98590266016193,56
12.0,0.0,4.0,281.0,4.666037874996435,50
141.0,0.0,1.0,76.0,15.96603614358514,187
126.0,1.0,1.0,303.0,6.888157649052263,120
21.0,0.0,1.0,177.0,9.9949449880689,60
13.0,0.0,1.0,327.0,7.0999872851510055,159
6.0,1.0,2.0,307.0,9.336746939743948,105
6.0,0.0,1.0,69.0,8.060079405986542,90
21.0,0.0,2.0,0.0,10.08600475164405,37
7.0,1.0,1.0,365.0,1.1613348400169305,450
23.0,1.0,1.0,1.0,4.764916911686728,180
85.0,0.0,1.0,359.0,19.492304369228656,59
8.0,0.0,4.0,219.0,4.419689328056777,98
25.0,1.0,1.0,6.0,4.435954403077424,120
17.0,1.0,2.0,49.0,11.875674795017694,140
8.0,1.0,1.0,0.0,1.8357624817330236,198
21.0,0.0,1.0,0.0,10.02208465159057,32
37.0,0.0,1.0,361.0,14.674403666002723,54
8.0,1.0,1.0,0.0,3.049781572655321,180
21.0,0.0,3.0,168.0,8.853120677024236,70
12.0,1.0,1.0,0.0,5.712717753071318,120
70.0,0.0,2.0,364.0,12.403873881030929,55
14.0,0.0,1.0,66.0,1.3150330532836634,119
3.0,1.0,1.0,0.0,7.381391282125064,150
64.0,1.0,1.0,324.0,4.166207381601362,176
12.0,1.0,3.0,7.0,5.563657804588184,750
15.0,1.0,1.0,0.0,9.147387234230937,60
19.0,1.0,3.0,257.0,3.5272349487611803,99
4.0,1.0,1.0,144.0,4.8082990841688815,145
5.0,1.0,1.0,0.0,1.1472638437985443,2000
24.0,0.0,1.0,0.0,11.010560885934463,100
142.0,0.0,1.0,363.0,11.19456497184962,150
19.0,1.0,1.0,270.0,3.3506739687103413,221
12.0,0.0,2.0,64.0,5.434652669902767,190
24.0,1.0,1.0,32.0,11.106808242159703,53
12.0,0.0,1.0,0.0,6.329728365932203,45
16.0,0.0,1.0,0.0,8.665299355503628,60
20.0,1.0,1.0,83.0,3.897329246137567,210
19.0,0.0,2.0,0.0,3.9712146264646595,275
24.0,1.0,1.0,0.0,10.979708687733101,100
21.0,0.0,4.0,55.0,8.800294180591987,68
1.0,1.0,1.0,342.0,1.4346155467390431,175
6.0,0.0,1.0,188.0,8.307839510970368,53
7.0,0.0,1.0,365.0,0.8280333110541553,250
147.0,1.0,1.0,1.0,11.25677228086735,70
16.0,1.0,1.0,38.0,9.137799655872719,145
162.0,0.0,1.0,179.0,10.783195897280303,70
12.0,0.0,1.0,0.0,4.701291697994935,88
36.0,1.0,2.0,146.0,8.000132147098777,145
25.0,1.0,1.0,0.0,4.765602195956373,90
33.0,1.0,1.0,0.0,8.873364360530264,180
38.0,1.0,1.0,60.0,8.198829991224672,125
22.0,1.0,1.0,0.0,12.714571689483876,59
100.0,1.0,3.0,90.0,14.318113030675939,125
56.0,0.0,1.0,0.0,5.988765291641371,150
124.0,1.0,1.0,32.0,15.032939186204443,185
1.0,0.0,1.0,190.0,1.5598877654841867,105
12.0,0.0,2.0,0.0,6.4806532057528505,72
2.0,0.0,4.0,132.0,8.175501118409858,60
4.0,1.0,1.0,272.0,5.12227235426885,140
20.0,0.0,1.0,0.0,4.5263432484125765,55
30.0,1.0,4.0,318.0,9.266786136785706,359
1.0,1.0,1.0,227.0,0.9703857069263865,201
20.0,0.0,1.0,20.0,5.523052553104377,65
97.0,1.0,2.0,0.0,6.207513146447953,245
6.0,1.0,2.0,69.0,9.105997627375466,125
8.0,1.0,1.0,212.0,4.411970476452348,150
63.0,0.0,2.0,87.0,12.71475318893332,100
46.0,0.0,1.0,180.0,17.99831344865513,60
44.0,0.0,1.0,190.0,8.810275650311441,45
12.0,1.0,3.0,284.0,5.713340640875554,168
56.0,0.0,2.0,177.0,5.184090415339568,60
6.0,1.0,1.0,0.0,9.20290025974591,150
23.0,1.0,1.0,0.0,4.270039517864685,80
28.0,0.0,1.0,107.0,3.6769476823795535,79
24.0,0.0,3.0,297.0,11.603210017641839,65
2.0,0.0,1.0,0.0,7.362226584273974,75
152.0,1.0,1.0,162.0,22.00726073150514,150
61.0,1.0,2.0,27.0,22.130514945898565,110
21.0,2.0,1.0,0.0,7.6249212502192485,95
7.0,1.0,1.0,230.0,0.7893879152105507,125
116.0,1.0,1.0,0.0,14.034502494556701,100
28.0,1.0,1.0,365.0,2.6778093034360717,285
6.0,1.0,1.0,87.0,9.07814375591219,300
12.0,0.0,2.0,62.0,5.6545973643627105,75
56.0,0.0,1.0,0.0,6.627260073261845,35
6.0,0.0,1.0,354.0,8.331252097086693,40
4.0,1.0,3.0,0.0,5.005606203078769,186
9.0,0.0,2.0,0.0,4.884579665009882,69
56.0,0.0,1.0,95.0,5.418052319908519,60
3.0,0.0,1.0,0.0,7.148868169059767,65
23.0,0.0,4.0,67.0,4.242806508722077,90
15.0,0.0,2.0,0.0,10.556623985925626,45
117.0,2.0,1.0,0.0,16.249376179730607,26
76.0,0.0,4.0,89.0,15.819465188864568,79
2.0,1.0,1.0,47.0,8.505208452396902,88
27.0,1.0,1.0,158.0,3.8190412324936722,215
8.0,1.0,2.0,0.0,5.287444704084819,110
14.0,0.0,1.0,0.0,1.278975538621549,175
6.0,0.0,1.0,365.0,9.023182528304428,250
2.0,0.0,2.0,310.0,8.099910823207761,86
21.0,0.0,1.0,19.0,8.945638632835324,65
1.0,0.0,1.0,125.0,1.1043708932010632,60
12.0,1.0,1.0,2.0,5.196149589571628,130
2.0,1.0,2.0,186.0,6.720883681683129,140
6.0,1.0,1.0,362.0,8.747274050788361,227
19.0,1.0,1.0,153.0,2.846564548578395,225
21.0,0.0,2.0,365.0,9.511593335098746,43
30.0,0.0,3.0,227.0,10.278308592104768,45
12.0,1.0,1.0,318.0,5.8459941027546565,250
23.0,1.0,1.0,264.0,4.210182402572044,495
1.0,0.0,3.0,0.0,1.1469010666738713,640
8.0,1.0,2.0,285.0,5.253769247379887,375
12.0,1.0,1.0,0.0,4.736830532232725,180
123.0,1.0,1.0,300.0,9.17352027697686,125
12.0,1.0,1.0,30.0,5.210617232814686,400
37.0,0.0,3.0,342.0,15.692961511784905,40
23.0,1.0,1.0,17.0,4.150554636995941,280
79.0,0.0,1.0,0.0,10.320376297826915,54
6.0,0.0,1.0,173.0,9.463186485798435,110
28.0,1.0,1.0,281.0,3.8115572268752413,200
30.0,1.0,1.0,0.0,8.982812242181609,66
7.0,0.0,1.0,0.0,1.1030718164936286,150
12.0,1.0,1.0,31.0,6.087248214463273,153
6.0,2.0,1.0,38.0,8.81828979743829,90
7.0,1.0,1.0,284.0,0.6968067623486293,399
7.0,1.0,2.0,4.0,0.64973333832771,168
56.0,0.0,3.0,357.0,6.4762832706318125,70
19.0,1.0,2.0,316.0,4.022620774504439,390
7.0,1.0,1.0,364.0,1.2587836552726743,350
1.0,1.0,4.0,229.0,0.9698266326886047,450
43.0,1.0,1.0,350.0,6.040776242384027,228
19.0,1.0,1.0,365.0,3.5072226058705334,450
75.0,1.0,1.0,23.0,15.665210296258623,98
45.0,1.0,1.0,0.0,6.6406810475757965,100
6.0,0.0,4.0,301.0,8.676745385741054,49
37.0,0.0,1.0,172.0,14.430645101880296,47
77.0,0.0,1.0,0.0,4.618547304275002,80
28.0,1.0,1.0,172.0,2.657918923221137,99
15.0,0.0,1.0,224.0,10.543655977271165,35
30.0,0.0,2.0,44.0,9.211412693840733,55
12.0,0.0,1.0,0.0,7.037463888138107,45
13.0,0.0,1.0,280.0,7.780998037238899,68
23.0,1.0,1.0,213.0,4.990503944612182,250
20.0,1.0,1.0,0.0,4.623993874419691,85
2.0,0.0,1.0,362.0,6.439530143982098,100
37.0,1.0,1.0,0.0,12.874677202022585,39
3.0,1.0,1.0,0.0,8.198099880497596,125
14.0,1.0,1.0,74.0,2.4034644190638392,299
52.0,1.0,1.0,9.0,3.4177968321121455,230
7.0,0.0,1.0,43.0,0.6746461509357973,100
2.0,0.0,1.0,180.0,8.515006935242441,69
37.0,1.0,1.0,232.0,13.71136455810143,85
2.0,1.0,1.0,332.0,6.698496815682077,100
14.0,0.0,1.0,0.0,1.4229825898663704,100
12.0,1.0,1.0,0.0,6.839973197776041,150
22.0,0.0,1.0,0.0,11.918386319014822,60
18.0,0.0,1.0,320.0,12.890329565591792,99
38.0,1.0,1.0,33.0,8.105474428407906,255
53.0,1.0,1.0,33.0,4.328807056948687,260
6.0,1.0,1.0,242.0,8.753768153368613,179
22.0,1.0,1.0,5.0,13.881209588434615,90
68.0,1.0,1.0,304.0,2.582105839156218,400
6.0,1.0,3.0,205.0,7.9282691962795555,230
24.0,1.0,2.0,0.0,11.61710176448541,130
7.0,0.0,1.0,23.0,0.8177372900582088,100
10.0,1.0,1.0,0.0,10.463145087718425,225
19.0,0.0,1.0,0.0,3.4017461550901396,90
6.0,0.0,1.0,94.0,8.906918199112216,64
21.0,0.0,1.0,0.0,9.641042621730234,45
22.0,1.0,1.0,157.0,12.306950724761176,90
3.0,0.0,1.0,0.0,7.0155965798236934,75
64.0,1.0,1.0,0.0,4.108552209770064,250
54.0,2.0,1.0,365.0,13.354074373050036,27
14.0,1.0,1.0,50.0,1.9073626462203672,175
12.0,0.0,1.0,0.0,6.245221051873141,35
5.0,1.0,1.0,125.0,1.4940346740935424,282
6.0,0.0,1.0,0.0,7.821539209694407,57
41.0,1.0,1.0,39.0,15.065029723025875,175
15.0,1.0,1.0,276.0,10.744439687787727,120
11.0,1.0,1.0,0.0,3.2014885025629565,157
16.0,1.0,2.0,191.0,9.827366243093943,480
15.0,1.0,1.0,74.0,9.771956566295165,90
12.0,0.0,1.0,0.0,5.968963405156951,73
19.0,1.0,1.0,0.0,3.169450678167628,179
28.0,0.0,4.0,142.0,3.750926139889372,99
23.0,0.0,3.0,0.0,4.378862548135579,150
49.0,0.0,1.0,363.0,7.809420530426012,73
12.0,0.0,1.0,0.0,5.63146380959494,60
129.0,1.0,2.0,0.0,13.855542739378304,170
7.0,0.0,1.0,271.0,0.9340901131824947,100
1.0,0.0,1.0,0.0,1.9047698449544774,70
13.0,1.0,1.0,0.0,7.34359040852475,175
29.0,1.0,1.0,129.0,8.437302990653132,170
3.0,1.0,1.0,0.0,8.526882091777466,73
3.0,0.0,1.0,0.0,8.151946943375188,70
5.0,1.0,1.0,364.0,1.2941967885174337,195
28.0,1.0,1.0,225.0,4.237741274818847,99
6.0,1.0,2.0,274.0,9.620405768118797,165
19.0,0.0,2.0,329.0,3.56516717198551,145
20.0,1.0,1.0,0.0,4.4694526748359555,250
12.0,1.0,2.0,27.0,5.944074612927678,74
4.0,0.0,1.0,34.0,5.095682307891344,89
20.0,0.0,1.0,0.0,4.262833955327282,50
43.0,1.0,1.0,341.0,5.839329049221235,137
8.0,1.0,1.0,108.0,4.305310207490948,400
20.0,1.0,1.0,241.0,3.854503002724295,150
11.0,0.0,2.0,32.0,3.354538553496989,139
23.0,0.0,1.0,0.0,4.94321017331633,90
103.0,0.0,4.0,207.0,8.64025444000859,38
7.0,0.0,2.0,332.0,0.568096287952044,300
21.0,0.0,1.0,64.0,8.018875572806492,33
20.0,1.0,1.0,0.0,5.063330983277755,150
8.0,1.0,1.0,27.0,3.558225667033653,150
178.0,1.0,2.0,321.0,22.20586924736473,200
8.0,1.0,1.0,0.0,2.323881441976173,149
107.0,0.0,1.0,0.0,22.49897102190753,31
8.0,1.0,2.0,0.0,2.305140393833712,599
30.0,0.0,1.0,12.0,10.274453401019748,90
6.0,1.0,1.0,0.0,9.25025630056051,119
21.0,0.0,1.0,54.0,8.768896489751503,88
43.0,1.0,1.0,312.0,6.275830986619814,175
15.0,1.0,1.0,0.0,9.652100449747882,100
12.0,0.0,1.0,0.0,7.063921200356825,70
21.0,0.0,1.0,0.0,8.363486817273895,70
6.0,0.0,1.0,0.0,8.03665233422034,45
68.0,1.0,1.0,342.0,2.2911783386559836,150
123.0,1.0,1.0,0.0,9.143585020302732,125
63.0,0.0,2.0,0.0,12.201937921886826,59
19.0,1.0,1.0,0.0,3.422862780274722,170
6.0,0.0,1.0,171.0,10.291185008627847,60
4.0,0.0,2.0,179.0,6.113724389975889,120
30.0,1.0,1.0,79.0,9.090345747329971,1000
12.0,0.0,1.0,0.0,5.230840171251611,70
2.0,0.0,1.0,362.0,7.233476413396795,65
5.0,1.0,1.0,330.0,1.3277387541293857,212
29.0,1.0,1.0,221.0,9.462607505528727,105
54.0,1.0,1.0,18.0,12.32451136362569,85
6.0,1.0,2.0,285.0,9.547970357038732,179
193.0,1.0,1.0,125.0,20.230640996211726,99
84.0,0.0,1.0,0.0,11.245784292857103,30
21.0,0.0,1.0,89.0,8.097476473958581,75
19.0,1.0,1.0,0.0,3.8819494987918546,199
21.0,0.0,2.0,0.0,7.826112820415103,55
12.0,0.0,2.0,337.0,5.660693205397808,91
23.0,2.0,1.0,341.0,5.147594881177589,32
19.0,0.0,1.0,0.0,3.5029883501632515,130
16.0,1.0,1.0,0.0,9.555095612956078,150
3.0,0.0,2.0,0.0,8.276898169336746,90
19.0,0.0,1.0,0.0,3.599771492204087,90
23.0,1.0,1.0,0.0,4.299235833524723,275
79.0,1.0,1.0,90.0,10.891326353801812,110
36.0,0.0,1.0,179.0,7.687149694769906,1750
8.0,2.0,4.0,77.0,3.012507550691873,60
23.0,1.0,1.0,0.0,4.384041904816957,185
7.0,1.0,1.0,15.0,0.790474886958139,200
21.0,0.0,1.0,189.0,8.10637661318696,55
28.0,1.0,1.0,21.0,4.015165545988353,100
56.0,1.0,1.0,19.0,5.609306059446859,160
21.0,1.0,1.0,0.0,7.845369682631265,100
2.0,0.0,1.0,361.0,5.781300515676188,89
19.0,1.0,1.0,0.0,2.892045502181931,200
2.0,0.0,1.0,19.0,8.308695116246918,60
28.0,1.0,1.0,0.0,3.0794723957770516,150
109.0,1.0,1.0,299.0,20.624069845998957,150
43.0,1.0,1.0,330.0,6.217026902601366,404
16.0,1.0,2.0,130.0,9.05002402416012,165
86.0,0.0,1.0,290.0,19.796976776303357,34
71.0,0.0,1.0,3.0,0.2028198757911393,110
0.0,0.0,1.0,31.0,12.823970126851608,67
37.0,1.0,1.0,115.0,16.343156487146153,80
100.0,0.0,4.0,176.0,14.30450585872161,59
6.0,0.0,1.0,167.0,10.761021218178824,58
21.0,0.0,2.0,0.0,7.8162741801148865,54
11.0,1.0,2.0,89.0,2.693340434843687,199
102.0,1.0,1.0,365.0,4.8407351682403945,130
54.0,1.0,4.0,270.0,12.44915944762696,135
26.0,1.0,1.0,353.0,1.9888372417936606,200
12.0,1.0,1.0,222.0,5.747881572617721,80
23.0,0.0,3.0,0.0,4.219370371548262,109
11.0,1.0,1.0,16.0,3.3886231346439506,250
71.0,0.0,1.0,33.0,0.22827276712803532,85
92.0,1.0,1.0,318.0,14.728959904898517,120
111.0,2.0,4.0,87.0,13.261798479785195,35
4.0,0.0,1.0,94.0,5.609386490949374,60
54.0,0.0,2.0,0.0,13.845189141439922,70
52.0,1.0,1.0,0.0,3.3297987850931854,200
21.0,0.0,2.0,178.0,8.224807011739875,58
126.0,1.0,1.0,331.0,7.858817547675517,89
12.0,1.0,1.0,8.0,6.030741821972077,192
81.0,1.0,2.0,122.0,9.043239354582916,165
17.0,1.0,2.0,0.0,11.157371701509117,250
21.0,0.0,1.0,0.0,8.934551977446384,85
